code,industry,industry_detail
SH601500,汽车零部件,轮胎轮毂
SZ002960,专用设备,楼宇设备
SH688659,化学制品,其他化学制品
SH688395,自动化设备,工控设备
SZ001286,电力,火电
SZ300605,软件开发,垂直应用软件
SH603499,包装印刷,包装
SH600745,半导体,分立器件
SH601113,化学纤维,其他纤维
SH600809,白酒,白酒
SZ300922,军工装备,地面兵装
SZ000676,文化传媒,广告营销
SH600671,中药,中药
SH600332,中药,中药
SH603201,通用设备,其他通用设备
SZ300836,专用设备,其他专用设备
SH688146,电子化学品,电子化学品
SZ300556,软件开发,垂直应用软件
SH600481,光伏设备,硅料硅片
SZ002046,通用设备,磨具磨料
SZ002381,橡胶制品,其他橡胶制品
SH688353,电池,电池化学品
SZ300421,通用设备,金属制品
SH603530,电网设备,线缆部件及其他
SH605378,电池,其他电池
SH600179,港口航运,航运
SH688617,医疗器械,医疗耗材
SZ000800,汽车整车,商用载货车
SZ000818,化学原料,氯碱
SH600455,教育,教育
SZ300168,IT服务,IT服务
SH600178,汽车零部件,底盘与发动机系统
SH603284,造纸,造纸
SH600235,造纸,造纸
SZ002344,零售,商业物业经营
SZ300213,通信设备,其他通信设备
SZ002584,电子化学品,电子化学品
SZ001379,通用设备,金属制品
SZ301052,文化传媒,出版
SH600569,钢铁,普钢
SZ002547,汽车零部件,其他汽车零部件
SH601995,证券,证券
SZ002500,证券,证券
SZ000721,旅游及酒店,餐饮
SH603229,化学制药,原料药
SH603396,光伏设备,光伏加工设备
SZ002881,通信设备,通信终端及配件
SH603159,专用设备,其他专用设备
SZ002179,军工电子,军工电子
SH605388,饮料制造,软饮料
SH603883,医药商业,药店
SH600718,IT服务,IT服务
SH603758,汽车零部件,底盘与发动机系统
SZ000893,农化制品,钾肥
SZ000659,包装印刷,包装
SH601607,医药商业,医药流通
SH688365,IT服务,IT服务
SZ000933,工业金属,铝
SH600888,工业金属,铝
SZ002116,建筑装饰,工程咨询服务
SZ002489,家居用品,成品家居
SZ000099,机场航运,航空运输
SH600582,专用设备,能源及重型设备
SH600566,中药,中药
SH600210,包装印刷,包装
SZ002588,农化制品,复合肥
SZ000778,钢铁,普钢
SZ301035,农化制品,农药
SZ000158,IT服务,IT服务
SH603329,物流,物流
SH600084,饮料制造,其他酒类
SH688522,军工电子,军工电子
SZ001330,影视院线,影视院线
SH603681,化学制品,其他化学制品
SZ300636,化学制药,原料药
SZ000709,钢铁,普钢
SZ300423,电网设备,输变电设备
SZ300445,通用设备,仪器仪表
SH603313,家居用品,成品家居
SH601155,房地产,商业地产
SZ300711,通信设备,其他通信设备
SZ300140,环境治理,固废治理
SZ000151,贸易,贸易
SZ300451,软件开发,垂直应用软件
SH600843,专用设备,纺织服装设备
SZ300977,建筑装饰,工程咨询服务
SH600692,房地产,住宅开发
SH603978,金属新材料,其他金属新材料
SH603602,文化传媒,广告营销
SZ301519,环境治理,水务及水治理
SZ300095,专用设备,能源及重型设备
SH603818,家居用品,成品家居
SZ002996,工业金属,铝
SZ002670,证券,证券
SZ002075,钢铁,特钢
SH603206,通信服务,通信工程及服务
SZ301150,电池,锂电池
SZ002418,白色家电,家电零部件
SZ301316,IT服务,IT服务
SZ002554,油气开采及服务,油服工程
SZ002818,零售,商业物业经营
SZ002833,专用设备,其他专用设备
SH603815,建筑装饰,基础建设
SH688565,环境治理,水务及水治理
SZ003037,建筑材料,水泥
SZ300640,家居用品,其他家居用品
SZ300538,塑料制品,改性塑料
SH601858,文化传媒,出版
SH600426,农化制品,氮肥
SH688630,专用设备,其他专用设备
SZ002407,化学制品,氟化工
SZ000055,建筑材料,其他建材
SZ301155,风电设备,风电零部件
SH600918,证券,证券
SH600573,饮料制造,啤酒
SH600503,房地产,住宅开发
SH600021,电力,火电
SZ300146,食品加工制造,其他食品
SH600015,银行,股份制银行
SH603768,汽车零部件,其他汽车零部件
SH600543,饮料制造,其他酒类
SZ301232,风电设备,风电零部件
SH603089,汽车零部件,底盘与发动机系统
SZ001219,食品加工制造,休闲食品
SZ301100,化学制品,其他化学制品
SZ000665,文化传媒,电视广播
SH600467,养殖业,水产养殖
SH601598,物流,物流
SH601799,汽车零部件,车身附件及饰件
SZ002492,物流,物流
SH601162,证券,证券
SZ002348,家居用品,文娱用品
SZ002067,造纸,造纸
SH600141,农化制品,磷肥及磷化工
SZ002782,其他电子,其他电子
SZ000049,电池,锂电池
SH600295,钢铁,冶钢原料
SH600712,零售,百货零售
SZ002766,汽车零部件,汽车电子电气系统
SZ002830,建筑装饰,装饰园林
SH600865,零售,百货零售
SZ300638,通信设备,通信终端及配件
SZ002582,食品加工制造,休闲食品
SZ301613,汽车零部件,其他汽车零部件
SZ300904,风电设备,风电零部件
SH601099,证券,证券
SH688660,风电设备,风电整机
SH600523,汽车零部件,其他汽车零部件
SZ000096,石油加工贸易,油品石化贸易
SH601086,零售,百货零售
SZ301508,其他社会服务,专业服务
SZ301175,环境治理,固废治理
SZ001255,塑料制品,合成树脂
SZ301189,消费电子,品牌消费电子
SZ002371,半导体,半导体设备
SZ000932,钢铁,普钢
SH605333,汽车零部件,汽车电子电气系统
SZ300424,军工装备,航空装备
SH600391,军工装备,航空装备
SH605080,家居用品,文娱用品
SZ002953,电网设备,线缆部件及其他
SZ002701,包装印刷,包装
SH600252,中药,中药
SZ300397,军工电子,军工电子
SZ300179,通用设备,磨具磨料
SZ300810,军工装备,航海装备
SH600845,IT服务,IT服务
SZ000728,证券,证券
SZ300370,通用设备,仪器仪表
SH600816,多元金融,多元金融
SH600206,半导体,半导体材料
SZ300928,汽车零部件,汽车电子电气系统
SH600966,造纸,造纸
SZ300013,物流,物流
SZ002195,IT服务,IT服务
SZ000586,通信设备,通信线缆及配套
SH601599,纺织制造,其他纺织
SZ002421,IT服务,IT服务
SZ301076,化学制品,其他化学制品
SH600279,港口航运,港口
SZ002121,电网设备,电气自控设备
SZ000576,军工装备,地面兵装
SZ002607,教育,教育
SZ002027,文化传媒,广告营销
SZ300004,专用设备,其他专用设备
SZ002712,文化传媒,广告营销
SZ002453,化学制品,其他化学制品
SH600678,建筑材料,水泥
SZ002955,光学光电子,面板
SH600796,环境治理,综合环境治理
SZ002838,塑料制品,改性塑料
SH688116,电池,电池化学品
SZ002795,通用设备,金属制品
SH603666,自动化设备,机器人
SH600626,汽车零部件,车身附件及饰件
SZ300666,半导体,半导体材料
SZ300207,电池,锂电池
SZ300760,医疗器械,医疗设备
SZ002363,汽车零部件,底盘与发动机系统
SH603211,汽车零部件,其他汽车零部件
SH600824,零售,百货零售
SZ000633,金属新材料,其他金属新材料
SH605168,文化传媒,广告营销
SH600714,化学原料,无机盐
SH601375,证券,证券
SH600233,物流,物流
SH605196,电网设备,线缆部件及其他
SZ002331,IT服务,IT服务
SH601866,港口航运,航运
SH605169,燃气,燃气
SH600559,白酒,白酒
SH600916,服装家纺,饰品
SH605337,饮料制造,软饮料
SH603065,化学制品,其他化学制品
SH603382,化学纤维,其他纤维
SH605255,汽车零部件,底盘与发动机系统
SZ002563,服装家纺,服装
SH600023,电力,火电
SZ002523,专用设备,能源及重型设备
SZ001269,光伏设备,光伏辅材
SZ001318,饮料制造,乳品
SZ300926,汽车零部件,其他汽车零部件
SZ002896,通用设备,金属制品
SH600094,房地产,住宅开发
SH600383,房地产,住宅开发
SH603955,建筑装饰,装饰园林
SZ002234,养殖业,肉鸡养殖
SZ001221,家居用品,其他家居用品
SH600198,通信设备,通信终端及配件
SZ301501,家居用品,其他家居用品
SZ001388,电网设备,电气自控设备
SZ301609,电网设备,电气自控设备
SZ002077,半导体,集成电路封测
SH600817,环保设备,环保设备
SZ300417,通用设备,仪器仪表
SZ002697,零售,百货零售
SZ002926,证券,证券
SH603236,通信设备,通信终端及配件
SZ301012,电网设备,输变电设备
SZ300055,石油加工贸易,石油加工
SH600784,化学原料,无机盐
SZ300074,软件开发,垂直应用软件
SZ000541,光学光电子,LED
SH600558,通用设备,金属制品
SH600720,建筑装饰,工程咨询服务
SZ300761,养殖业,肉鸡养殖
SZ002510,汽车零部件,其他汽车零部件
SZ301116,食品加工制造,肉制品
SZ002446,军工电子,军工电子
SZ002660,消费电子,消费电子零部件及组装
SH600827,零售,百货零售
SZ002599,包装印刷,印刷
SZ003022,光伏设备,光伏辅材
SH603028,通用设备,金属制品
SZ002251,零售,百货零售
SH601005,钢铁,普钢
SZ301058,建筑装饰,工程咨询服务
SZ002169,电网设备,电气自控设备
SZ002583,通信设备,通信网络设备及器件
SH603903,环境治理,水务及水治理
SZ002054,化学制品,纺织化学用品
SZ301298,汽车零部件,其他汽车零部件
SZ301213,军工电子,军工电子
SZ300641,化学制品,其他化学制品
SZ001311,汽车零部件,其他汽车零部件
SH605136,互联网电商,互联网电商
SH603066,物流,物流
SZ000529,食品加工制造,肉制品
SH601238,汽车整车,乘用车
SH601665,银行,城商行
SH601177,通用设备,金属制品
SZ002296,通信设备,通信网络设备及器件
SZ000906,物流,物流
SZ000731,农化制品,氮肥
SZ002927,电网设备,输变电设备
SZ002406,汽车零部件,底盘与发动机系统
SH603103,影视院线,影视院线
SZ300132,美容护理,化妆品
SH601868,建筑装饰,基础建设
SH600742,汽车零部件,车身附件及饰件
SZ002100,农产品加工,畜禽饲料
SH601890,军工装备,航海装备
SZ300663,软件开发,垂直应用软件
SZ301308,半导体,数字芯片设计
SH600549,小金属,钨
SH600150,军工装备,航海装备
SZ000061,零售,商业物业经营
SZ301083,通用设备,其他通用设备
SZ300180,塑料制品,其他塑料制品
SH600857,零售,百货零售
SH600050,通信服务,电信运营商
SH601877,电网设备,输变电设备
SZ000701,贸易,贸易
SH603095,专用设备,纺织服装设备
SH688603,电子化学品,电子化学品
SH688005,电池,电池化学品
SH600335,汽车服务及其他,汽车服务
SH601929,文化传媒,电视广播
SZ002839,银行,农商行
SH600234,建筑装饰,装饰园林
SH600197,白酒,白酒
SH600716,房地产,住宅开发
SH605098,教育,教育
SZ002098,纺织制造,辅料
SZ002091,贸易,贸易
SH601456,证券,证券
SZ002882,电网设备,线缆部件及其他
SZ300829,化学制品,食品及饲料添加剂
SZ000892,影视院线,影视院线
SZ002556,种植业与林业,农业综合
SZ002268,计算机设备,其他计算机设备
SH600874,环境治理,水务及水治理
SH600022,钢铁,普钢
SZ301158,专用设备,能源及重型设备
SZ002239,汽车零部件,汽车电子电气系统
SH600736,房地产,住宅开发
SH688120,半导体,半导体设备
SH600927,多元金融,多元金融
SZ300731,橡胶制品,其他橡胶制品
SZ002295,工业金属,铜
SZ000519,军工装备,地面兵装
SH600219,工业金属,铝
SZ300120,光学光电子,面板
SZ002427,化学纤维,涤纶
SH603279,通用设备,其他通用设备
SH600519,白酒,白酒
SZ300923,轨交设备,轨交设备
SH600567,造纸,造纸
SH600585,建筑材料,水泥
SZ000039,通用设备,金属制品
SH600663,房地产,商业地产
SH600658,房地产,产业地产
SH601608,专用设备,能源及重型设备
SZ002145,化学原料,钛白粉
SH603711,饮料制造,软饮料
SZ000333,白色家电,空调
SH603334,化学制品,其他化学制品
SZ000589,汽车零部件,轮胎轮毂
SH603043,食品加工制造,休闲食品
SZ002297,军工装备,航空装备
SH688190,金属新材料,其他金属新材料
SZ002319,化学制品,涂料油墨
SH600155,证券,证券
SH603238,纺织制造,其他纺织
SZ000001,银行,股份制银行
SZ300649,建筑装饰,装饰园林
SH600546,煤炭开采加工,煤炭开采
SZ300999,农产品加工,粮油加工
SH603500,轨交设备,轨交设备
SH600285,中药,中药
SZ301603,通用设备,机床工具
SH601616,电网设备,输变电设备
SZ301210,电池,锂电池
SZ002351,消费电子,品牌消费电子
SZ300154,通用设备,其他通用设备
SH603101,零售,百货零售
SZ300027,影视院线,影视院线
SH601878,证券,证券
SH600807,医疗器械,体外诊断
SH603228,元件,印制电路板
SH688420,专用设备,能源及重型设备
SZ002532,工业金属,铝
SZ000985,石油加工贸易,石油加工
SZ002561,零售,百货零售
SZ002074,电池,锂电池
SZ000761,钢铁,普钢
SZ300845,计算机设备,其他计算机设备
SZ300177,军工电子,军工电子
SH605208,工业金属,铝
SZ002758,农化制品,复合肥
SZ302132,军工装备,航空装备
SH600615,工业金属,铝
SH603000,文化传媒,数字媒体
SZ300879,专用设备,农用机械
SZ002956,食品加工制造,休闲食品
SZ000882,零售,商业物业经营
SH601880,港口航运,港口
SZ000850,纺织制造,棉纺
SH600881,综合,综合
SZ300612,文化传媒,广告营销
SH603281,化学制品,有机硅
SZ000831,小金属,稀土
SZ300106,饮料制造,乳品
SH603586,汽车零部件,底盘与发动机系统
SZ001336,环保设备,环保设备
SH688359,电子化学品,电子化学品
SZ000735,养殖业,生猪养殖
SH600064,房地产,住宅开发
SH600508,煤炭开采加工,煤炭开采
SH600654,其他社会服务,专业服务
SH600822,汽车服务及其他,汽车服务
SH600376,房地产,住宅开发
SZ301388,电网设备,输变电设备
SZ300886,美容护理,化妆品
SZ002142,银行,城商行
SZ301362,光学光电子,LED
SH600000,银行,股份制银行
SZ000612,工业金属,铝
SZ300569,风电设备,风电零部件
SZ301633,自动化设备,工控设备
SZ002570,饮料制造,乳品
SZ300153,其他电源设备,其他电源设备
SZ300414,通信设备,其他通信设备
SH600604,房地产,产业地产
SH600356,造纸,造纸
SH600191,农产品加工,其他农产品加工
SZ002423,多元金融,多元金融
SZ002378,小金属,钨
SZ000716,食品加工制造,休闲食品
SH600830,多元金融,多元金融
SH600011,电力,火电
SZ300240,物流,物流
SH600737,农产品加工,其他农产品加工
SH600076,包装印刷,包装
SH600757,文化传媒,出版
SZ300591,服装家纺,鞋帽及其他
SZ301216,塑料制品,其他塑料制品
SH600518,中药,中药
SZ300014,电池,锂电池
SZ000025,综合,综合
SH603113,化学原料,其他化学原料
SZ002640,互联网电商,互联网电商
SH601116,零售,百货零售
SH600980,专用设备,能源及重型设备
SZ300350,物流,物流
SZ002051,建筑装饰,专业工程
SZ300329,家居用品,文娱用品
SZ000090,房地产,住宅开发
SH600157,电力,火电
SH601136,证券,证券
SZ002136,化学原料,钛白粉
SH603551,厨卫电器,厨卫电器
SZ002593,建筑装饰,专业工程
SZ002213,半导体,数字芯片设计
SZ300340,电池,锂电专用设备
SH603278,通用设备,金属制品
SZ002777,IT服务,IT服务
SH603305,汽车零部件,底盘与发动机系统
SH600639,房地产,产业地产
SH600323,环境治理,固废治理
SZ301050,军工电子,军工电子
SH600794,物流,物流
